Water Body Name,City,Call Category,County,Date ID,Comments,Report Date,Call ID
Ponte Vedra Beach,Ponte Vedra Beach,Fish Kill,St. Johns,60419,Species Unidentified,6/4/2019,30066
Gulf Stream,Boca Raton,Mortality - Reptile,Palm Beach,60419,"FW Turtle, Bullfrog",6/4/2019,30070
Mickler Beach,Ponte Vedra Beach,Fish Kill,St. Johns,60419,Species Unidentified,6/4/2019,30055
Blue Springs State Park,Delray Beach,Discolored Water,Palm Beach,60419,No Species,6/4/2019,30056
Ponte Vedra Beach,Ponte Vedra Beach,Fish Kill,St. Johns,60419,Species Unidentified,6/4/2019,30057
Lake Keuka Dam,Interlachen,Fish Kill,Putnam,60419,Species Unidentified,6/4/2019,30058
Rosen Shingle Creek,Orlando,Fish Kill,Orange,60419,Species Unidentified,6/4/2019,30059
Private Pond - Ranches Road,Lake Worth,Fish Kill,Palm Beach,60519,Species Unidentified,6/5/2019,30071
Oceanfront Resort Marina,Key Largo,Fish Kill,Monroe,60519,Species Unidentified,6/5/2019,30067
Jackson Creek,Sebring,Fish Kill,Highlands,60519,Species Unidentified,6/5/2019,30068
GOM - Holmes Beach - 71st St Access,Holmes Beach,Fish Kill,Manatee,60519,Species Unidentified,6/5/2019,30069
Private Pond,Jacksonville,Discolored Water,Duval,60619,No Species,6/6/2019,30072
Imagination Farms Pond,Davie,Fish Kill,Broward,60619,Species Unidentified,6/6/2019,30073
Emeralda Marsh Conservation Area,Lisbon,Fish Kill,Lake,60619,"Bass, Tilapia, Bluegill",6/6/2019,30077
Lake Conley Canal,Holiday,Fish Kill,Pasco,60619,Species Unidentified,6/6/2019,30078
Lake Harris,Leesburg,Fish Kill,Lake,60719,Species Unidentified,6/7/2019,30079
Hammock Bay Golf Club Pond,Marco Island,Fish Kill,Collier,60719,Species Unidentified,6/7/2019,30080
East Bay - Bunkers Point,Panama City Beach,Mortality - Sea Turtle,Bay,60719,Sea Turtle,6/7/2019,30082
Trevesta Pond,Palmetto,Fish Kill,Manatee,60719,Species Unidentified,6/7/2019,30083
Hammock Bay Golf Club Pond,Naples,Fish Kill,Collier,60719,Species Unidentified,6/7/2019,30085
Lake Conley,Holiday,Fish Kill,Pasco,60719,Species Unidentified,6/7/2019,30086
Trevesta Lake,Palmetto,Fish Kill,Manatee,60719,Species Unidentified,6/7/2019,30087
Trevesta Lake,Palmetto,Fish Kill,Manatee,60719,Species Unidentified,6/7/2019,30088
Grand Oaks Pond,Land O' Lakes,Fish Kill,Pasco,60719,Bass,6/7/2019,30089
Lake Harris,Leesburg,Fish Kill,Lake,60719,Species Unidentified,6/7/2019,30091
Patin Canal,Kissimmee,Fish Kill,Osceola,60719,"Largemouth Bass, Bluegill, Tilapia",6/7/2019,30092
Hammock Bay Golf Club Pond,Naples,Fish Kill,Collier,60719,"Species Unidentified, Snook",6/7/2019,30093
Surf Side Park,St Augustine,Fish Kill,St. Johns,60719,"Croaker, Spot",6/7/2019,30094
Hammock Bay Golf Club Pond,Naples,Fish Kill,Collier,60719,Species Unidentified,6/7/2019,30095
Private Pond,Williston,Mortality - Reptile,Levy,60719,FW Turtle,6/7/2019,30096
Eagle Lakes Park Pond,Naples,Fish Kill,Collier,60819,Species Unidentified,6/8/2019,30098
Eagle Lakes Park Pond,Naples,Fish Kill,Collier,60819,Species Unidentified,6/8/2019,30099
Hammock Bay Golf Club Pond,Naples,Fish Kill,Collier,60819,Species Unidentified,6/8/2019,30100
SJR - Riviera Isles Canal,Merritt Island,Fish Kill,Brevard,60819,"Mullet, Catfish",6/8/2019,30101
Cypree Creek Estates Pond,Bradenton,Fish Kill,Manatee,60919,"Snook, Tilapia, Bream, Tarpon, Carp",6/9/2019,30102
Eagle Lakes Park Pond,East Naples,Fish Kill,Collier,60919,Species Unidentified,6/9/2019,30103
Gulf Stream Canal E-1,Boca Raton,Mortality - Bird,Palm Beach,60919,"Species Unidentified, FW Turtle, Iguana, Alligator, Ibis",6/9/2019,30104
Trevesta Pond,Palmetto,Fish Kill,Manatee,61019,Species Unidentified,6/10/2019,30105
Gulf Stream Canal,Boca Raton,Mortality - Reptile,Palm Beach,61019,"Species Unidentified, FW Turtle, Alligator",6/10/2019,30106
Holey Land Wildlife Mgmt Area,Merritt Island,Fish Kill,Brevard,61019,Baitfish,6/10/2019,30107
Eagle Harbor Pond,Fleming Island,Fish Kill,Clay,61019,Species Unidentified,6/10/2019,30109
GOM - Santa Rosa Sound,Gulf Breeze,Mortality - Sea Turtle,Santa Rosa,61019,Sea Turtle,6/10/2019,30110
Riviera Isles Canal,Merritt Island,Fish Kill,Brevard,61019,Species Unidentified,6/10/2019,30111
Lake Ashby Boat Ramp,New Smyrna Beach,Fish Kill,Volusia,61019,Species Unidentified,6/10/2019,30112
Robinson Preserve,Bradenton,Fish Kill,Manatee,61019,"Species Unidentified, Baitfish",6/10/2019,30113
Hammock Bay Golf Club Pond,Naples,Fish Kill,Collier,61219,Species Unidentified,6/12/2019,30115
Niles Channel - East End US 1,Ramrod Key,Mortality - Crustacea,Monroe,61219,Lobster,6/12/2019,30119
Dream Catcher Stable pond,St Augustine,Fish Kill,St. Johns,61319,Species Unidentified,6/13/2019,30120
Emerald Hills Golf Club Pond,Hollywood,Fish Kill,Broward,61319,Species Unidentified,6/13/2019,30121
GOM - Gasparilla Beach,Boca Grande,Mortality - Mollusca,Lee,61319,Corbicula Clams or Seahares,6/13/2019,30122
Lake Leonore,Frostproof,Fish Kill,Polk,61319,Species Unidentified,6/13/2019,30123
Emerald Hills Golf Club Pond,Hollywood,Fish Kill,Broward,61319,Species Unidentified,6/13/2019,30118
Joe's Bayou,Destin,Discolored Water,Okaloosa,61419,No Species,6/14/2019,30124
International Paper Pond,Plant City,Fish Kill,Hillsborough,61419,Species Unidentified,6/14/2019,30125
Emerald Lakes Golf Club Pond,Hollywood,Fish Kill,Broward,61419,"Mullet, Snook, Largemouth Bass",6/14/2019,30126
Harmony Lakes Pond,Davie,Fish Kill,Broward,61419,"Catfish, Minnow, Muscovy Duck, FW Turtle",6/14/2019,30127
Warner West Bayou,Bradenton,Fish Kill,Manatee,61419,Baitfish,6/14/2019,30128
SJR - Bartram Island Boat Ramp,Jacksonville,Fish Kill,Duval,61419,Goliath Grouper,6/14/2019,30129
St Augustine Beach - St Johns Pier,St Augustine,Fish Kill,St. Johns,61419,Species Unidentified,6/14/2019,30130
John Branch - Old Tampa Bay,Tampa,Fish Kill,Hillsborough,61519,"Shad, Snook, Mullet",6/15/2019,30131
Palma Sola Bay - 1st Dock N Cswy 64,Bradenton,Fish Kill,Manatee,61519,"Red Drum, Pinfish, Jack Crevalle, Crab, Shrimp",6/15/2019,30132
St Johns Pier To Sea Colony,St Augustine,Fish Kill,St. Johns,61519,Species Unidentified,6/15/2019,30133
Archie Carr NWR Beach,Melbourne Beach,Fish Kill,Brevard,61619,Tarpon,6/16/2019,30134
Private Pond - Lariat Lane,Jacksonville,Mortality - Reptile,Duval,61719,FW Turtle,6/17/2019,30135
St Johns Pier To Crescent Beach,St Augustine,Fish Kill,St. Johns,61719,Species Unidentified,6/17/2019,30136
Indianhouse Lake,Groveland,Fish Kill,Lake,61719,"Bass, Carp",6/17/2019,30137
GOM - St Andrews St Park Beach,Panama City Beach,Fish Kill,Bay,61719,"Baitfish, Grouper, Red Drum",6/17/2019,30138
Planters Hill Beach,Flagler Beach,Fish Kill,Flagler,61719,"Grunt, Whiting",6/17/2019,30139
Lake Huntington - St Andrews Bay,Panama City Beach,Mortality - Crustacea,Bay,61719,Mantis Shrimp,6/17/2019,30140
Florida Bay - Bayside  Swimming Basin,Key Largo,Fish Kill,Monroe,61819,Shark,6/18/2019,30141
Private Pond - Caloosa Blvd,West Palm Beach,Fish Kill,Palm Beach,61819,Catfish,6/18/2019,30142
GOM - St Joseph Sound To Pier 60,Tarpon Springs,Fish Kill,Pinellas,61819,"Red Drum, Trout, Bluefin Tuna, Mangrove Snapper, Stingray",6/18/2019,30143
Atlantic Beach,Atlantic Beach,Fish Kill,Duval,61819,Sand Drum,6/18/2019,30144
Galt Preserve Lake,St James City,Fish Kill,Lee,61919,"Snook, Mangrove Snapper",6/19/2019,30147
SJR - N Blount Island Pond,Jacksonville,Fish Kill,Duval,61919,Species Unidentified,6/19/2019,30148
The Dunes Golf Course Pond,Sanibel,Fish Kill,Lee,61919,Tarpon,6/19/2019,30150
Highland Shores Canal - Palm Avenue,Ellenton,Fish Kill,Manatee,62019,Species Unidentified,6/20/2019,30151
GOM - Indian Rocks Beach - 10th Ave,Indian Rocks Beach,Fish Kill,Pinellas,62019,Species Unidentified,6/20/2019,30152
Lake Okeechobee - Roland Martin Marina,Clewiston,Fish Kill,Hendry,62119,Species Unidentified,6/21/2019,30154
Case Lane Retention Pond,Ponte Vedra Beach,Fish Kill,St. Johns,62119,"Species Unidentified, Duck",6/21/2019,30156
SJR - Hatcher Drive,Jacksonville,Fish Kill,Duval,62119,Species Unidentified,6/21/2019,30157
Salisbury Business Park Pond,Jacksonville,Fish Kill,Duval,62119,"Largemouth Bass, Smallmouth Bass, Bream, Bluegill",6/21/2019,30177
Colfax Landing Pond,Rockledge,Mortality - Reptile,Brevard,62219,Softshell FW Turtle,6/22/2019,30159
Lake Okeechobee - Third Point,Clewiston,Fish Kill,Hendry,62219,"Species Unidentified, Largemouth Bass",6/22/2019,30160
River Walk - Bishop Museum,Palmetto,Fish Kill,Manatee,62219,Species Unidentified,6/22/2019,30161
GOM - Clearwater Beach,Clearwater Beach,Fish Kill,Pinellas,62319,Species Unidentified,6/23/2019,30162
Santa Barbara Blvd Canal,Cape Coral,Fish Kill,Lee,62319,Species Unidentified,6/23/2019,30163
Perico Preserve / Perico Bayou,Bradenton,Fish Kill,Manatee,62319,Mullet,6/23/2019,30164
Perico Bayou,Cortez,Fish Kill,Manatee,62419,"Species Unidentified, Mullet",6/24/2019,30165
Pebble Lake,Tampa,Fish Kill,Hillsborough,62419,Species Unidentified,6/24/2019,30166
Buckhead Ridge Canal - Lake Okeechobee,Buckhead Ridge,Fish Kill,Glades,62419,"Tilapia, Catfish",6/24/2019,30167
GOM - Sunshine Beach,Treasure Island,Mortality - Bird,Pinellas,62419,Least Tern,6/24/2019,30168
Private Pond,Largo,Discolored Water,Pinellas,62419,No Species,6/24/2019,30169
Waterside Condos Lake,St Petersburg,Fish Kill,Pinellas,62419,"Tilapia, Snook",6/24/2019,30170
Waterside Condos Lake,St Petersburg,Fish Kill,Pinellas,62519,Species Unidentified,6/25/2019,30171
Fort Island Public Beach,Crystal River,Fish Kill,Citrus,62519,Species Unidentified,6/25/2019,30172
Waterside Condos Lake,St Petersburg,Fish Kill,Pinellas,62519,Species Unidentified,6/25/2019,30173
Marsh Hawk Lane Canal,Loxahatchee,Discolored / Odiferous Water (no fish seen),Palm Beach,62519,No Species,6/25/2019,30174
Bayshore Drive Canal,Cape Coral,Fish Kill,Lee,62519,"Jack Crevalle, Mojarra, Clupeid",6/25/2019,30175
Waterside Condos Lake,St Petersburg,Fish Kill,Pinellas,62519,Species Unidentified,6/25/2019,30176
Waterside Condos Lake,St Petersburg,Fish Kill,Pinellas,62619,Species Unidentified,6/26/2019,30178
Big Spanish Channel,Big Pine Key,Fish Kill,Monroe,62619,Puffer,6/26/2019,30179
Carrabelle Boat Ramp - New River,Carrabelle,Fish Kill,Franklin,62619,Shark,6/26/2019,30180
Ponte Vedra Beach,Ponte Vedra Beach,Fish Kill,St. Johns,62619,Species Unidentified,6/26/2019,30181
Molasses Reef Marina at Kawama Resort,Key Largo,Fish Kill,Monroe,62719,Pilcher,6/27/2019,30182
GOM - Okaloosa Island Fishing Pier,Okaloosa Island,Fish Kill,Okaloosa,62719,Scaled Sardines,6/27/2019,30183
IRL - Oslo Boat Ramp,Vero Beach,Fish Kill,Indian River,62719,"Trout, Bluefish, Mullet, Sand Perch",6/27/2019,30184
IRL - Oslo Boat ramp,Vero Beach,Fish Kill,Indian River,62719,"Mojarra, Pinfish, Jack Crevall, Lookdown, Mullet",6/27/2019,30186
Smyrna Dunes Park - Jetty Inlet,New Smyrna Beach,Fish Kill,Volusia,62719,"Baitfish, Croaker, Whitefish",6/27/2019,30187
SmChatmans Village Lake,The Villages,Fish Kill,Marion,62819,Species Unidentified,6/28/2019,30188
Private Pond,Winter Garden,Fish Kill,Orange,62819,Species Unidentified,6/28/2019,30189
Sarasota Bay - Indian Beach,Sarasota,Discolored Water,Sarasota,62819,No Species,6/28/2019,30191
Mantanzas River,St Augustine,Fish Kill,St. Johns,62819,Species Unidentified,6/28/2019,30192
IRL - Round Island,Vero Beach,Fish Kill,Indian River,62819,Species Unidentified,6/28/2019,30193
Fountain Lake Memorial Park,Leesburg,Fish Kill,Lake,62919,Species Unidentified,6/29/2019,30194
Thousand Oaks Pond,Ellenton,Fish Kill,Manatee,63019,Bream,6/30/2019,30195
GOM - Bonita Beach - S of Hickory Pass,Bonita Beach,Fish Kill,Lee,63019,"Catfish, Mangrove Snapper, Parrotfish",6/30/2019,30196
GOM - Treasure Island Beach,Treasure Island,Mortality - Cartilaginous,Pinellas,63019,"Blue Crab, Horseshoe Crab",6/30/2019,30197
Bay Lakes Mobile Home Pond,Nokomis,Fish Kill,Sarasota,63019,Species Unidentified,6/30/2019,30202
No Creek Sink Hole,Alachua,Fish Kill,Alachua,701119,Sunfish,7/1/2019,30203
GOM - Panama City Beach,Panama City Beach,Fish Kill,Bay,70119,Species Unidentified,7/1/2019,30204
GOM - Panama City Beach,Panama City Beach,Fish Kill,Bay,70119,Species Unidentified,7/1/2019,30205
GOM Panama City Beach,Panama City Beach,Fish Kill,Bay,70119,Species Unidentified,7/1/2019,30206
GOM - Panama City Beach,Panama City Beach,Fish Kill,Bay,70119,Species Unidentified,7/1/2019,30207
Shangri La Place Canal,Pensacola,Fish Kill,Escambia,70119,Species Unidentified,7/1/2019,30198
21st / 22nd Street Canal,Bradenton,Mortality - Bird,Manatee,70119,Seagull,7/1/2019,30199
GOM - Okaloosa Fishing Pier,Okaloosa Island,Fish Kill,Okaloosa,70119,Species Unidentified,7/1/2019,30200
GOM - Panama City Beach,Panama City Beach,Fish Kill,Bay,70119,Species Unidentified,7/1/2019,30201
Kissimmee River Basin,Lorida,Fish Kill,Highlands,70219,"Tilapia, Shad",7/2/2019,30208
Kissimmee River Basin,Lorida,Fish Kill,Highlands,70219,"Tilapia, Shad",7/2/2019,30209
Verandahs Pond - The Back Pond,Hudson,Fish Kill,Pasco,70219,Species Unidentified,7/2/2019,30210
Lake Kerr,Salt Springs,Fish Kill,Marion,70219,Shellcracker,7/2/2019,30211
Sevilla Pond,St Augustine,Fish Kill,St. Johns,70219,Species Unidentified,7/2/2019,30212
Chatham Village Lake,The Villages,Fish Kill,Lake,70319,Species Unidentified,7/3/2019,30213
Riverside Park Drainage Ditch,Vero Beach,Fish Kill,Indian River,70319,Species Unidentified,7/3/2019,30214
Smyrna Dunes Park - Ponce de Leon Inlet,New Smyrna Beach,Fish Kill,Volusia,70319,Species Unidentified,7/3/2019,30215
Kissimmee River Basin - Hwy 70,Lorida,Fish Kill,Highlands,70319,Species Unidentified,7/3/2019,30216
Windjammer Resort Beach,Lauderdale-by-the-Sea,Discolored Water,Broward,70519,No Species,7/5/2019,30217
Eagle Harbor Pond,Fleming Island,Fish Kill,Clay,70519,"Carp, Catfish",7/5/2019,30218
Creekwood Pond,Bradenton,Fish Kill,Manatee,70519,Trout,7/5/2019,30219
Creekwood Pond,Bradenton,Fish Kill,Manatee,70519,Species Unidentified,7/5/2019,30220
Patrick AFB Beach,Patrick Air Force Base,Mortality - Crustacea,Brevard,70519,Stone Crab,7/5/2019,30221
Robinson Preserve,Bradenton,Fish Kill,Manatee,70519,"Mojarra, Red Drum, Pinfish, Sheepshead",7/5/2019,30222
Robinson Preserve,Bradenton,Fish Kill,Manatee,70519,"Red Drum, Mojarra, Sheepshead",7/5/2019,30223
Patrick AFB Beach,Patrick Air Force Base,Mortality - Crustacea,Brevard,70519,Stone Crab,7/5/2019,30224
Pine Island Sound,Captiva Island,Mortality - Sea Turtle,Lee,70519,Sea Turtle,7/5/2019,30225
Whale Harbor Marina,Islamorada,Discolored Water,Monroe,70519,No Species,7/5/2019,30226
Lookout Landing Pond,St Augustine,Fish Kill,St. Johns,70519,"Carp, Catfish",7/5/2019,30227
Meadows Country Club Pond,Sarasota,Fish Kill,Sarasota,70619,Species Unidentified,7/6/2019,30228
Smathers Beach,Key West,Fish Kill,Monroe,70719,Snapper,7/7/2019,30229
Exact Location Unknown,Jacksonville,Fish Kill,Duval,70719,Species Unidentified,7/7/2019,30230
Lake Jamie,Tallahassee,Fish Kill,Leon,70819,"Species Unidentified, Bass, Catfish",7/8/2019,30231
Lake Clay,Lake Placid,Fish Kill,Highlands,70819,Bass,7/8/2019,30232
Lake Jamie,Tallahassee,Fish Kill,Leon,70819,Carp,7/8/2019,30233
GOM - Bilmar Resort Beach,Treasure Island,Fish Kill,Pinellas,70819,Black Grouper,7/8/2019,30235
Marco Island C.C. Lake near Yellowbird Road,Marco Island,Fish Kill,Collier,70819,"Mullet, Tarpon, Snook, Mihara",7/8/2019,30236
River Stand Pond,Bradenton,Fish Kill,Manatee,80819,"Bream, Bluegill, Tilapia",7/8/2019,30237
GOM - Okaloosa Island Pier,Santa Rosa Beach,Fish Kill,Walton,70819,Menhaden,7/8/2019,30238
Lake Sanctuary Pond,Jacksonville,Fish Kill,Duval,70819,Species Unidentified,7/8/2019,30246
Biscayne Bay - Normandy Isle,Miami Beach,Fish Kill,Miami-Dade,70919,Puffer,7/9/2019,30247
Biscayne Bay - North Bay Village,North Miami Beach,Fish Kill,Miami-Dade,70919,Species Unidentified,7/9/2019,30248
Industrial Park Pond - Induplex,Edgewater,Fish Kill,Volusia,70919,Bass,7/9/2019,30239
Atlantic - 1 Mile East West Palm Beach,Port St. Lucie,Abnormal Appearance,St. Lucie,70919,Lionfish,7/9/2019,30241
Biscayne Bay - Allison Island,Miami Beach,Fish Kill,Miami-Dade,70919,"Toadfish, Puffer",7/9/2019,30242
Florida State Fairgrounds Pond,Tampa,Fish Kill,Hillsborough,70919,Tilapia,7/9/2019,30243
Biscayne Bay - Palace Condos,Miami Beach,Fish Kill,Miami-Dade,70919,Puffer,7/9/2019,30244
Biscayne Bay - Sunivest,Miami Beach,Fish Kill,Miami-Dade,70919,"Puffer, Iguana, Crab",7/9/2019,30245
Lake Bonnett,Lakeland,Fish Kill,Polk,71019,Species Unidentified,7/10/2019,30249
US 301 - Hawthorne,Hawthorne,Mortality - Land Mammal,Alachua,71019,Black Bear,7/10/2019,30250
Manatee Oaks Lake,Bradenton,Fish Kill,Manatee,71019,"Bass, Bream",7/10/2019,30251
Trevesta Pond,Palmetto,Fish Kill,Manatee,71019,Species Unidentified,7/10/2019,30252
Biscayne Bay - 79th Street Bridge,North Miami Beach,Fish Kill,Miami-Dade,71019,Puffer,7/10/2019,30253
Biscayne Bay,Miami Beach,Fish Kill,Miami-Dade,71019,"Puffer, Lizardfish, Eel",7/10/2019,30254
Biscayne Bay - Allison Island,North Miami Beach,Fish Kill,Miami-Dade,71119,Puffer,7/11/2019,30257
IRL - Triangle Island,Merritt Island,Fish Kill,Brevard,71219,Bull Shark,7/12/2019,30259
IRL - Triangle Island,Merritt Island,Fish Kill,Brevard,71219,Bull Shark,7/12/2019,30259
Sanibel River - Island Inn Road,Sanibel,Fish Kill,Lee,71319,Species Unidentified,7/13/2019,30260
Independence - Pond 23,Winter Garden,Fish Kill,Orange,71319,Bass,7/13/2019,30261
Renaissance Golf Club Pond,Fort Myers,Fish Kill,Lee,71419,Species Unidentified,7/14/2019,30262
Loch Leven Pond,Mount Dora,Fish Kill,Lake,71519,Species Unidentified,7/15/2019,30263
SJR - Painis Branch,St Augustine,Fish Kill,St. Johns,71519,Shad,7/15/2019,30264
IRL - Manatee Cove Park - Tropical Trail,Merritt Island,Fish Kill,Brevard,71519,Species Unidentified,7/15/2019,30265
GOM - 2 Miles Off Anna Maria Island,Anna Maria,Discolored Water,Manatee,71519,No Species,7/15/2019,30267
FPL Cuttler Bay,Palmetto Bay,Mortality - Bird,Miami-Dade,71519,"Unidentified White Bird, FW Turtle",7/15/2019,30268
Loch Leven Pond,Mount Dora,Fish Kill,Lake,71519,Species Unidentified,7/15/2019,30269
Lake Magnlia,West Palm Beach,Fish Kill,Palm Beach,71519,Largemouth Bass,7/15/2019,30271
Tampa Bay,St Petersburg,Fish Kill,Pinellas,71519,Shark,7/15/2019,30272
Ocean Inlet Beach - Boynton Inlet,Boynton Beach,Fish Kill,Palm Beach,71619,Shark,7/16/2019,30273
GOM - Casa Blanca Beach,Siesta Key,Fish Kill,Sarasota,71719,Species Unidentified,7/17/2019,30274
11th Terrace Canal,Cape Coral,Fish Kill,Lee,71719,"Species Unidentified, Iguana, Snake",7/17/2019,30275
GOM - Navarre Beach Reef,Navarre Beach,Fish Kill,Escambia,71719,Shark,7/17/2019,30276
SLR - Roosevelt Bridge - Harborage Marina,Stuart,Fish Kill,Martin,71819,Shark,7/18/2019,30278
GOM - Johnson Beach National Seashore,Pensacola,Discolored Water,Escambia,71919,No Species,7/19/2019,30279
GOM - Offshore From Longboat Key,Longboat Key,Discolored Water,Manatee,71919,No Species,7/19/2019,30280
The Avenues Pond - Baymeadows,Jacksonville,Fish Kill,Duval,71919,Species Unidentified,7/19/2019,30281
North Pond Lakeshore at Narcoossee,St Cloud,Fish Kill,Osceola,72019,"Perch, Smallmouth Bass",7/20/2019,30282
Lake Lagonda,Interlachen,Fish Kill,Putnam,72219,Largemouth Bass,7/22/2019,30283
Angie's Marie Supply Parking Lot,Crawfordville,Fish Kill,Wakulla,72219,Shark,7/22/2019,30284
Marsh Harbor Pond,Riviera Beach,Fish Kill,Palm Beach,72219,Species Unidentified,7/22/2019,30285
Hawaiian Isle Mobile Home Pond,Ruskin,Fish Kill,Hillsborough,72219,Species Unidentified,7/22/2019,30286
GOM - 5 Miles Off Longboat Key,Sarasota,Discolored Water,Sarasota,72219,No Species,7/22/2019,30287
Dalton Avenue Canal,Port St. Lucie,Fish Kill,St. Lucie,72319,Species Unidentified,7/23/2019,30288
Hillsborough River - Buchman Bridge,Tampa,Discolored Water,Hillsborough,72419,No Species,7/24/2019,30289
Summers Creek Canal,Merritt Island,Injured / Distressed Animals,Brevard,72519,Mullet,7/25/2019,30290
Long Key Canal,Islamorada,Fish Kill,Monroe,72519,Snapper,7/25/2019,30291
Buttonwood Canal,Islamorada,Fish Kill,Monroe,72519,"Snapper, Eel, Parrotfish",7/25/2019,30292
Higgs Beach - Atlantic Blvd,Key West,Fish Kill,Monroe,72519,Species Unidentified,7/25/2019,30293
Lake Worth Shore,West Palm Beach,Fish Kill,Palm Beach,75219,Shark,7/25/2019,30294
Molassis Reef Marina,Key Largo,Fish Kill,Monroe,72619,"Snapper, Parrotfish, Mullet, Pinfish, Grunt",7/26/2019,30296
Exact Location Unknown,Key Largo,Fish Kill,Monroe,72619,"Sargent Major, Snapper, Chub, Parrotfish",7/26/2019,30297
Dove Avenue Canal,Tavernier,Fish Kill,Monroe,72619,Species Unidentified,7/26/2019,30298
Clearwater Lake,Interlachen,Fish Kill,Putnam,72619,Species Unidentified,7/26/2019,30299
Livingston Lakes Pond,Naples,Fish Kill,Collier,72619,Species Unidentified,7/26/2019,30300
SJR - Hickory Slough,Switzerland,Discolored Water,St. Johns,72619,No Species,7/26/2019,30301
Moccasin Wallow Pond,Palmetto,Fish Kill,Manatee,72619,"Species Unidentified, Tilapia",7/26/2019,30302
Kawama Yacht Club Marina/ Molasses Reef,Key Largo,Fish Kill,Monroe,72719,"Eel, Snapper, Parrotfish, Flounder, Hogfish",7/27/2019,30303
